"INDICATOR","HFAMDB_275"

"HFAMDB_275","Diseases of the circulatory system, per 100 000 population, by sex (age-standardized death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"SUBNATIONAL_MDB","Subnational country codes for HFA-MDB"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","SUBNATIONAL_MDB","YEAR","VALUE"
"ALB","","TOTAL","FEMALE","","1987","370.82"
"ALB","","TOTAL","FEMALE","","1988","373.28"
"ALB","","TOTAL","FEMALE","","1989","364.66"
"ALB","","TOTAL","FEMALE","","1992","308.02"
"ALB","","TOTAL","FEMALE","","1993","275.04"
"ALB","","TOTAL","FEMALE","","1994","245.09"
"ALB","","TOTAL","FEMALE","","1995","314.68"
"ALB","","TOTAL","FEMALE","","1996","331.83"
"ALB","","TOTAL","FEMALE","","1997","294.46"
"ALB","","TOTAL","FEMALE","","1998","343.27"
"ALB","","TOTAL","FEMALE","","1999","316.35"
"ALB","","TOTAL","FEMALE","","2000","394.21"
"ALB","","TOTAL","FEMALE","","2001","297.8"
"ALB","","TOTAL","FEMALE","","2002","332.02"
"ALB","","TOTAL","FEMALE","","2003","369.12"
"ALB","","TOTAL","FEMALE","","2004","354.76"
"ALB","","TOTAL","FEMALE","","2005","332.81"
"ALB","","TOTAL","FEMALE","","2006","323.97"
"ALB","","TOTAL","FEMALE","","2007","274.31"
"ALB","","TOTAL","FEMALE","","2008","318.34"
"ALB","","TOTAL","FEMALE","","2009","312.29"
"ARM","","TOTAL","FEMALE","","1981","383.37"
"ARM","","TOTAL","FEMALE","","1982","434.69"
"ARM","","TOTAL","FEMALE","","1985","472.16"
"ARM","","TOTAL","FEMALE","","1986","459.9"
"ARM","","TOTAL","FEMALE","","1987","468.49"
"ARM","","TOTAL","FEMALE","","1988","466.42"
"ARM","","TOTAL","FEMALE","","1989","503.64"
"ARM","","TOTAL","FEMALE","","1990","489.43"
"ARM","","TOTAL","FEMALE","","1991","485.97"
"ARM","","TOTAL","FEMALE","","1992","526.1"
"ARM","","TOTAL","FEMALE","","1993","559.67"
"ARM","","TOTAL","FEMALE","","1994","479.43"
"ARM","","TOTAL","FEMALE","","1995","489.81"
"ARM","","TOTAL","FEMALE","","1996","482.7"
"ARM","","TOTAL","FEMALE","","1997","444.79"
"ARM","","TOTAL","FEMALE","","1998","414.28"
"ARM","","TOTAL","FEMALE","","1999","431"
"ARM","","TOTAL","FEMALE","","2000","396.33"
"ARM","","TOTAL","FEMALE","","2001","389.03"
"ARM","","TOTAL","FEMALE","","2002","537.06"
"ARM","","TOTAL","FEMALE","","2003","536.04"
"ARM","","TOTAL","FEMALE","","2008","463.12"
"ARM","","TOTAL","FEMALE","","2012","356.53"
"ARM","","TOTAL","FEMALE","","2013","343.92"
"ARM","","TOTAL","FEMALE","","2014","349.89"
"ARM","","TOTAL","FEMALE","","2015","332.21"
"ARM","","TOTAL","FEMALE","","2016","345.48"
"ARM","","TOTAL","FEMALE","","2017","380.15"
"ARM","","TOTAL","FEMALE","","2018","351.48"
"ARM","","TOTAL","FEMALE","","2019","342.06"
"ARM","","TOTAL","FEMALE","","2022","328.97"
"AUT","","TOTAL","FEMALE","","1969","483.01"
"AUT","","TOTAL","FEMALE","","1970","476.58"
"AUT","","TOTAL","FEMALE","","1971","484.36"
"AUT","","TOTAL","FEMALE","","1972","468.53"
"AUT","","TOTAL","FEMALE","","1973","444.37"
"AUT","","TOTAL","FEMALE","","1974","442.65"
"AUT","","TOTAL","FEMALE","","1975","453.95"
"AUT","","TOTAL","FEMALE","","1976","456.6"
"AUT","","TOTAL","FEMALE","","1977","437.1"
"AUT","","TOTAL","FEMALE","","1978","447.28"
"AUT","","TOTAL","FEMALE","","1979","420.93"
"AUT","","TOTAL","FEMALE","","1980","434.2"
"AUT","","TOTAL","FEMALE","","1981","422.38"
"AUT","","TOTAL","FEMALE","","1982","410.62"
"AUT","","TOTAL","FEMALE","","1983","420.88"
"AUT","","TOTAL","FEMALE","","1984","388.65"
"AUT","","TOTAL","FEMALE","","1985","391.44"
"AUT","","TOTAL","FEMALE","","1986","379.21"
"AUT","","TOTAL","FEMALE","","1987","357.62"
"AUT","","TOTAL","FEMALE","","1988","345.55"
"AUT","","TOTAL","FEMALE","","1989","334.19"
"AUT","","TOTAL","FEMALE","","1990","323.36"
"AUT","","TOTAL","FEMALE","","1991","333.98"
"AUT","","TOTAL","FEMALE","","1992","324.5"
"AUT","","TOTAL","FEMALE","","1993","320.69"
"AUT","","TOTAL","FEMALE","","1994","307.12"
"AUT","","TOTAL","FEMALE","","1995","305.26"
"AUT","","TOTAL","FEMALE","","1996","306.57"
"AUT","","TOTAL","FEMALE","","1997","291.35"
"AUT","","TOTAL","FEMALE","","1998","287.77"
"AUT","","TOTAL","FEMALE","","1999","285.32"
"AUT","","TOTAL","FEMALE","","2000","265.46"
"AUT","","TOTAL","FEMALE","","2001","252.73"
"AUT","","TOTAL","FEMALE","","2002","241.78"
"AUT","","TOTAL","FEMALE","","2003","232.66"
"AUT","","TOTAL","FEMALE","","2004","210.95"
"AUT","","TOTAL","FEMALE","","2005","204.15"
"AUT","","TOTAL","FEMALE","","2006","193.56"
"AUT","","TOTAL","FEMALE","","2007","186.33"
"AUT","","TOTAL","FEMALE","","2008","177.54"
"AUT","","TOTAL","FEMALE","","2009","177.48"
"AUT","","TOTAL","FEMALE","","2010","170.85"
"AUT","","TOTAL","FEMALE","","2011","161"
"AUT","","TOTAL","FEMALE","","2012","168.37"
"AUT","","TOTAL","FEMALE","","2013","164.67"
"AUT","","TOTAL","FEMALE","","2014","156.26"
"AUT","","TOTAL","FEMALE","","2015","164.8"
"AUT","","TOTAL","FEMALE","","2016","151.56"
"AUT","","TOTAL","FEMALE","","2017","150.13"
"AUT","","TOTAL","FEMALE","","2018","145.29"
"AUT","","TOTAL","FEMALE","","2019","140.12"
"AUT","","TOTAL","FEMALE","","2020","139.2"
"AUT","","TOTAL","FEMALE","","2021","133.17"
"AZE","","TOTAL","FEMALE","","1981","475.05"
"AZE","","TOTAL","FEMALE","","1982","478.26"
"AZE","","TOTAL","FEMALE","","1985","509.57"
"AZE","","TOTAL","FEMALE","","1986","498.65"
"AZE","","TOTAL","FEMALE","","1987","518.93"
"AZE","","TOTAL","FEMALE","","1988","543.71"
"AZE","","TOTAL","FEMALE","","1989","476.34"
"AZE","","TOTAL","FEMALE","","1990","462.74"
"AZE","","TOTAL","FEMALE","","1991","467.96"
"AZE","","TOTAL","FEMALE","","1992","510.92"
"AZE","","TOTAL","FEMALE","","1993","529.52"
"AZE","","TOTAL","FEMALE","","1994","511.39"
"AZE","","TOTAL","FEMALE","","1995","527.01"
"AZE","","TOTAL","FEMALE","","1996","503.86"
"AZE","","TOTAL","FEMALE","","1997","489.39"
"AZE","","TOTAL","FEMALE","","1998","489.01"
"AZE","","TOTAL","FEMALE","","1999","506.69"
"AZE","","TOTAL","FEMALE","","2000","564.52"
"AZE","","TOTAL","FEMALE","","2001","529.29"
"AZE","","TOTAL","FEMALE","","2002","541.18"
"AZE","","TOTAL","FEMALE","","2003","563.02"
"AZE","","TOTAL","FEMALE","","2004","552.92"
"AZE","","TOTAL","FEMALE","","2007","488.91"
"BEL","","TOTAL","FEMALE","","1968","446.67"
"BEL","","TOTAL","FEMALE","","1969","411.66"
"BEL","","TOTAL","FEMALE","","1970","404.33"
"BEL","","TOTAL","FEMALE","","1971","395.42"
"BEL","","TOTAL","FEMALE","","1972","378.16"
"BEL","","TOTAL","FEMALE","","1973","368.97"
"BEL","","TOTAL","FEMALE","","1974","367.71"
"BEL","","TOTAL","FEMALE","","1975","366.65"
"BEL","","TOTAL","FEMALE","","1976","350.58"
"BEL","","TOTAL","FEMALE","","1977","326.92"
"BEL","","TOTAL","FEMALE","","1978","331.72"
"BEL","","TOTAL","FEMALE","","1979","323.17"
"BEL","","TOTAL","FEMALE","","1980","330.7"
"BEL","","TOTAL","FEMALE","","1981","327.94"
"BEL","","TOTAL","FEMALE","","1982","322.94"
"BEL","","TOTAL","FEMALE","","1983","322.87"
"BEL","","TOTAL","FEMALE","","1984","298.44"
"BEL","","TOTAL","FEMALE","","1985","284.96"
"BEL","","TOTAL","FEMALE","","1986","273.9"
"BEL","","TOTAL","FEMALE","","1987","256.28"
"BEL","","TOTAL","FEMALE","","1988","244.45"
"BEL","","TOTAL","FEMALE","","1989","239.31"
"BEL","","TOTAL","FEMALE","","1990","227.44"
"BEL","","TOTAL","FEMALE","","1991","222.19"
"BEL","","TOTAL","FEMALE","","1992","212.54"
"BEL","","TOTAL","FEMALE","","1993","222.09"
"BEL","","TOTAL","FEMALE","","1994","211.71"
"BEL","","TOTAL","FEMALE","","1995","206.46"
"BEL","","TOTAL","FEMALE","","1996","202.04"
"BEL","","TOTAL","FEMALE","","1997","197.42"
"BEL","","TOTAL","FEMALE","","1998","192.8"
"BEL","","TOTAL","FEMALE","","1999","188.21"
"BEL","","TOTAL","FEMALE","","2000","188.85"
"BEL","","TOTAL","FEMALE","","2001","180.04"
"BEL","","TOTAL","FEMALE","","2002","182.29"
"BEL","","TOTAL","FEMALE","","2003","181.92"
"BEL","","TOTAL","FEMALE","","2004","168.72"
"BEL","","TOTAL","FEMALE","","2005","162.18"
"BEL","","TOTAL","FEMALE","","2006","148.96"
"BEL","","TOTAL","FEMALE","","2007","144.79"
"BEL","","TOTAL","FEMALE","","2008","139.03"
"BEL","","TOTAL","FEMALE","","2009","132.06"
"BEL","","TOTAL","FEMALE","","2010","129.57"
"BEL","","TOTAL","FEMALE","","2011","121.28"
"BEL","","TOTAL","FEMALE","","2012","118.74"
"BEL","","TOTAL","FEMALE","","2013","114.26"
"BEL","","TOTAL","FEMALE","","2014","107.97"
"BEL","","TOTAL","FEMALE","","2015","111.07"
"BEL","","TOTAL","FEMALE","","2016","103.33"
"BEL","","TOTAL","FEMALE","","2017","100.54"
"BEL","","TOTAL","FEMALE","","2018","96.14"
"BEL","","TOTAL","FEMALE","","2019","89.63"
"BEL","","TOTAL","FEMALE","","2020","84.7"
"BGR","","TOTAL","FEMALE","","1968","510.18"
"BGR","","TOTAL","FEMALE","","1969","549.61"
"BGR","","TOTAL","FEMALE","","1970","536.41"
"BGR","","TOTAL","FEMALE","","1971","551.79"
"BGR","","TOTAL","FEMALE","","1972","571.65"
"BGR","","TOTAL","FEMALE","","1973","557.67"
"BGR","","TOTAL","FEMALE","","1974","574.95"
"BGR","","TOTAL","FEMALE","","1975","565.83"
"BGR","","TOTAL","FEMALE","","1976","554.12"
"BGR","","TOTAL","FEMALE","","1977","584.22"
"BGR","","TOTAL","FEMALE","","1978","577.8"
"BGR","","TOTAL","FEMALE","","1979","577.13"
"BGR","","TOTAL","FEMALE","","1980","567.68"
"BGR","","TOTAL","FEMALE","","1981","558.34"
"BGR","","TOTAL","FEMALE","","1982","580.47"
"BGR","","TOTAL","FEMALE","","1983","575.17"
"BGR","","TOTAL","FEMALE","","1984","576.49"
"BGR","","TOTAL","FEMALE","","1985","636.09"
"BGR","","TOTAL","FEMALE","","1986","639.7"
"BGR","","TOTAL","FEMALE","","1987","612.97"
"BGR","","TOTAL","FEMALE","","1988","601.37"
"BGR","","TOTAL","FEMALE","","1989","595.24"
"BGR","","TOTAL","FEMALE","","1990","586.38"
"BGR","","TOTAL","FEMALE","","1991","597.02"
"BGR","","TOTAL","FEMALE","","1992","569.2"
"BGR","","TOTAL","FEMALE","","1993","582.26"
"BGR","","TOTAL","FEMALE","","1994","586.47"
"BGR","","TOTAL","FEMALE","","1995","601.05"
"BGR","","TOTAL","FEMALE","","1996","628.41"
"BGR","","TOTAL","FEMALE","","1997","683.24"
"BGR","","TOTAL","FEMALE","","1998","681.38"
"BGR","","TOTAL","FEMALE","","1999","607.48"
"BGR","","TOTAL","FEMALE","","2000","620.19"
"BGR","","TOTAL","FEMALE","","2001","591.2"
"BGR","","TOTAL","FEMALE","","2002","600.7"
"BGR","","TOTAL","FEMALE","","2003","586.99"
"BGR","","TOTAL","FEMALE","","2004","559.95"
"BGR","","TOTAL","FEMALE","","2005","551.35"
"BGR","","TOTAL","FEMALE","","2006","540.76"
"BGR","","TOTAL","FEMALE","","2007","526.03"
"BGR","","TOTAL","FEMALE","","2008","499.56"
"BGR","","TOTAL","FEMALE","","2009","492.04"
"BGR","","TOTAL","FEMALE","","2010","503.67"
"BGR","","TOTAL","FEMALE","","2011","481.27"
"BGR","","TOTAL","FEMALE","","2012","469.11"
"BGR","","TOTAL","FEMALE","","2013","432.76"
"BGR","","TOTAL","FEMALE","","2014","455.12"
"BGR","","TOTAL","FEMALE","","2015","449.91"
"BGR","","TOTAL","FEMALE","","2016","435.28"
"BGR","","TOTAL","FEMALE","","2017","441.84"
"BGR","","TOTAL","FEMALE","","2018","424.57"
"BGR","","TOTAL","FEMALE","","2019","410.27"
"BGR","","TOTAL","FEMALE","","2020","436.51"
"BGR","","TOTAL","FEMALE","","2021","476.55"
"BIH","","TOTAL","FEMALE","","1985","437.81"
"BIH","","TOTAL","FEMALE","","1986","422.14"
"BIH","","TOTAL","FEMALE","","1987","479.61"
"BIH","","TOTAL","FEMALE","","1988","497.49"
"BIH","","TOTAL","FEMALE","","1989","528.32"
"BIH","","TOTAL","FEMALE","","1990","490.3"
"BIH","","TOTAL","FEMALE","","1991","488.56"
"BIH","","TOTAL","FEMALE","","2011","385.39"
"BIH","","TOTAL","FEMALE","","2014","335.21"
"BIH","","TOTAL","FEMALE","","2016","392.54"
"BIH","","TOTAL","FEMALE","","2021","263.44"
"BIH","","TOTAL","FEMALE","","2022","262.14"
"BLR","","TOTAL","FEMALE","","1981","482.77"
"BLR","","TOTAL","FEMALE","","1982","487.82"
"BLR","","TOTAL","FEMALE","","1985","560.48"
"BLR","","TOTAL","FEMALE","","1986","513.84"
"BLR","","TOTAL","FEMALE","","1987","521.86"
"BLR","","TOTAL","FEMALE","","1988","519.83"
"BLR","","TOTAL","FEMALE","","1989","475.33"
"BLR","","TOTAL","FEMALE","","1990","447.39"
"BLR","","TOTAL","FEMALE","","1991","433.32"
"BLR","","TOTAL","FEMALE","","1992","428.16"
"BLR","","TOTAL","FEMALE","","1993","480.04"
"BLR","","TOTAL","FEMALE","","1994","479.43"
"BLR","","TOTAL","FEMALE","","1995","476.3"
"BLR","","TOTAL","FEMALE","","1996","608.06"
"BLR","","TOTAL","FEMALE","","1997","487.44"
"BLR","","TOTAL","FEMALE","","1998","499.93"
"BLR","","TOTAL","FEMALE","","1999","538.29"
"BLR","","TOTAL","FEMALE","","2000","509.59"
"BLR","","TOTAL","FEMALE","","2001","532.47"
"BLR","","TOTAL","FEMALE","","2002","531.54"
"BLR","","TOTAL","FEMALE","","2003","514.34"
"BLR","","TOTAL","FEMALE","","2004","494.99"
"BLR","","TOTAL","FEMALE","","2005","508.46"
"BLR","","TOTAL","FEMALE","","2007","427.37"
"BLR","","TOTAL","FEMALE","","2008","417.02"
"BLR","","TOTAL","FEMALE","","2009","427.56"
"BLR","","TOTAL","FEMALE","","2010","425.86"
"BLR","","TOTAL","FEMALE","","2011","394.03"
"BLR","","TOTAL","FEMALE","","2013","366.65"
"BLR","","TOTAL","FEMALE","","2014","368.81"
"BLR","","TOTAL","FEMALE","","2018","353.68"
"","CARINFONET","TOTAL","FEMALE","","1981","483.9"
"","CARINFONET","TOTAL","FEMALE","","1982","492.19"
"","CARINFONET","TOTAL","FEMALE","","1985","517.69"
"","CARINFONET","TOTAL","FEMALE","","1986","499.38"
"","CARINFONET","TOTAL","FEMALE","","1987","505.6"
"","CARINFONET","TOTAL","FEMALE","","1988","529.45"
"","CARINFONET","TOTAL","FEMALE","","1989","518.83"
"","CARINFONET","TOTAL","FEMALE","","1990","501.87"
"","CARINFONET","TOTAL","FEMALE","","1991","533.9"
"","CARINFONET","TOTAL","FEMALE","","1992","555.82"
"","CARINFONET","TOTAL","FEMALE","","1993","622.91"
"","CARINFONET","TOTAL","FEMALE","","1994","684.38"
"","CARINFONET","TOTAL","FEMALE","","1995","658.81"
"","CARINFONET","TOTAL","FEMALE","","1996","659.43"
"","CARINFONET","TOTAL","FEMALE","","1997","628.45"
"","CARINFONET","TOTAL","FEMALE","","1998","650.46"
"","CARINFONET","TOTAL","FEMALE","","1999","625.96"
"","CARINFONET","TOTAL","FEMALE","","2000","641.5"
"","CARINFONET","TOTAL","FEMALE","","2001","638.86"
"","CARINFONET","TOTAL","FEMALE","","2002","665.55"
"","CARINFONET","TOTAL","FEMALE","","2003","656.1"
"","CARINFONET","TOTAL","FEMALE","","2004","617.65"
"","CARINFONET","TOTAL","FEMALE","","2005","646.55"
"","CARINFONET","TOTAL","FEMALE","","2006","627.93"
"","CARINFONET","TOTAL","FEMALE","","2007","611.05"
"","CARINFONET","TOTAL","FEMALE","","2008","587.85"
"","CARINFONET","TOTAL","FEMALE","","2009","544.82"
"","CARINFONET","TOTAL","FEMALE","","2010","548.68"
"","CARINFONET","TOTAL","FEMALE","","2011","515.52"
"","CARINFONET","TOTAL","FEMALE","","2012","486.02"
"","CARINFONET","TOTAL","FEMALE","","2013","474.64"
"","CARINFONET","TOTAL","FEMALE","","2014","461.04"
"","CARINFONET","TOTAL","FEMALE","","2015","443.72"
"","CARINFONET","TOTAL","FEMALE","","2016","431.11"
"CHE","","TOTAL","FEMALE","","1969","397.87"
"CHE","","TOTAL","FEMALE","","1970","389.59"
"CHE","","TOTAL","FEMALE","","1971","381.9"
"CHE","","TOTAL","FEMALE","","1972","359.31"
"CHE","","TOTAL","FEMALE","","1973","351.91"
"CHE","","TOTAL","FEMALE","","1974","334.15"
"CHE","","TOTAL","FEMALE","","1975","334.24"
"CHE","","TOTAL","FEMALE","","1976","337.92"
"CHE","","TOTAL","FEMALE","","1977","321.85"
"CHE","","TOTAL","FEMALE","","1978","321.73"
"CHE","","TOTAL","FEMALE","","1979","311.07"
"CHE","","TOTAL","FEMALE","","1980","308.32"
"CHE","","TOTAL","FEMALE","","1981","297.27"
"CHE","","TOTAL","FEMALE","","1982","289.28"
"CHE","","TOTAL","FEMALE","","1983","274.66"
"CHE","","TOTAL","FEMALE","","1984","260.72"
"CHE","","TOTAL","FEMALE","","1985","247.65"
"CHE","","TOTAL","FEMALE","","1986","242.77"
"CHE","","TOTAL","FEMALE","","1987","228.79"
"CHE","","TOTAL","FEMALE","","1988","231.27"
"CHE","","TOTAL","FEMALE","","1989","222.42"
"CHE","","TOTAL","FEMALE","","1990","224.72"
"CHE","","TOTAL","FEMALE","","1991","214.67"
"CHE","","TOTAL","FEMALE","","1992","207.9"
"CHE","","TOTAL","FEMALE","","1993","202.94"
"CHE","","TOTAL","FEMALE","","1994","197.96"
"CHE","","TOTAL","FEMALE","","1995","187.04"
"CHE","","TOTAL","FEMALE","","1996","183.49"
"CHE","","TOTAL","FEMALE","","1997","182.74"
"CHE","","TOTAL","FEMALE","","1998","173.44"
"CHE","","TOTAL","FEMALE","","1999","174.98"
"CHE","","TOTAL","FEMALE","","2000","167.46"
"CHE","","TOTAL","FEMALE","","2001","158.45"
"CHE","","TOTAL","FEMALE","","2002","152.47"
"CHE","","TOTAL","FEMALE","","2003","151.82"
"CHE","","TOTAL","FEMALE","","2004","141.08"
"CHE","","TOTAL","FEMALE","","2005","137.29"
"CHE","","TOTAL","FEMALE","","2006","130.95"
"CHE","","TOTAL","FEMALE","","2007","129.23"
"CHE","","TOTAL","FEMALE","","2008","125.96"
"CHE","","TOTAL","FEMALE","","2009","122.36"
"CHE","","TOTAL","FEMALE","","2010","115.87"
"CHE","","TOTAL","FEMALE","","2011","110.42"
"CHE","","TOTAL","FEMALE","","2012","111.81"
"CHE","","TOTAL","FEMALE","","2013","108.66"
"CHE","","TOTAL","FEMALE","","2015","103.72"
"CHE","","TOTAL","FEMALE","","2016","98.09"
"CHE","","TOTAL","FEMALE","","2017","96.05"
"CHE","","TOTAL","FEMALE","","2018","92.22"
"CHE","","TOTAL","FEMALE","","2019","87.44"
"","CIS","TOTAL","FEMALE","","1981","574.59"
"","CIS","TOTAL","FEMALE","","1982","563.52"
"","CIS","TOTAL","FEMALE","","1985","613.5"
"","CIS","TOTAL","FEMALE","","1986","568.16"
"","CIS","TOTAL","FEMALE","","1987","574.18"
"","CIS","TOTAL","FEMALE","","1988","579.09"
"","CIS","TOTAL","FEMALE","","1989","545.28"
"","CIS","TOTAL","FEMALE","","1990","530.49"
"","CIS","TOTAL","FEMALE","","1991","531.51"
"","CIS","TOTAL","FEMALE","","1992","541.01"
"","CIS","TOTAL","FEMALE","","1993","613.34"
"","CIS","TOTAL","FEMALE","","1994","649.3"
"","CIS","TOTAL","FEMALE","","1995","629.42"
"","CIS","TOTAL","FEMALE","","1996","619.1"
"","CIS","TOTAL","FEMALE","","1997","603.24"
"","CIS","TOTAL","FEMALE","","1998","597.49"
"","CIS","TOTAL","FEMALE","","1999","617.71"
"","CIS","TOTAL","FEMALE","","2000","626.93"
"","CIS","TOTAL","FEMALE","","2001","625.84"
"","CIS","TOTAL","FEMALE","","2002","644.87"
"","CIS","TOTAL","FEMALE","","2003","658.53"
"","CIS","TOTAL","FEMALE","","2004","627.72"
"","CIS","TOTAL","FEMALE","","2005","635.78"
"","CIS","TOTAL","FEMALE","","2006","607.63"
"","CIS","TOTAL","FEMALE","","2007","580.49"
"","CIS","TOTAL","FEMALE","","2008","566.55"
"","CIS","TOTAL","FEMALE","","2009","535.58"
"","CIS","TOTAL","FEMALE","","2010","532.27"
"","CIS","TOTAL","FEMALE","","2011","491.15"
"","CIS","TOTAL","FEMALE","","2012","470.18"
"","CIS","TOTAL","FEMALE","","2013","450.43"
"","CIS","TOTAL","FEMALE","","2014","433.09"
"","CIS","TOTAL","FEMALE","","2015","409.91"
"CYP","","TOTAL","FEMALE","","2004","183.23"
"CYP","","TOTAL","FEMALE","","2005","198.21"
"CYP","","TOTAL","FEMALE","","2006","184.04"
"CYP","","TOTAL","FEMALE","","2007","171.44"
"CYP","","TOTAL","FEMALE","","2008","167.23"
"CYP","","TOTAL","FEMALE","","2009","149.17"
"CYP","","TOTAL","FEMALE","","2010","146.26"
"CYP","","TOTAL","FEMALE","","2011","168.7"
"CYP","","TOTAL","FEMALE","","2012","155.16"
"CYP","","TOTAL","FEMALE","","2013","126.89"
"CYP","","TOTAL","FEMALE","","2014","135.28"
"CYP","","TOTAL","FEMALE","","2015","148.05"
"CYP","","TOTAL","FEMALE","","2016","119.07"
"CYP","","TOTAL","FEMALE","","2017","124.95"
"CYP","","TOTAL","FEMALE","","2018","108.09"
"CYP","","TOTAL","FEMALE","","2019","99.5"
"CYP","","TOTAL","FEMALE","","2020","111.12"
"CYP","","TOTAL","FEMALE","","2021","104.01"
"CZE","","TOTAL","FEMALE","","1986","549.19"
"CZE","","TOTAL","FEMALE","","1987","529.66"
"CZE","","TOTAL","FEMALE","","1988","509.23"
"CZE","","TOTAL","FEMALE","","1989","523.44"
"CZE","","TOTAL","FEMALE","","1990","512.55"
"CZE","","TOTAL","FEMALE","","1991","492.19"
"CZE","","TOTAL","FEMALE","","1992","468.61"
"CZE","","TOTAL","FEMALE","","1993","468"
"CZE","","TOTAL","FEMALE","","1994","456.86"
"CZE","","TOTAL","FEMALE","","1995","454.88"
"CZE","","TOTAL","FEMALE","","1996","430.64"
"CZE","","TOTAL","FEMALE","","1997","428.26"
"CZE","","TOTAL","FEMALE","","1998","407.41"
"CZE","","TOTAL","FEMALE","","1999","401.45"
"CZE","","TOTAL","FEMALE","","2000","378.98"
"CZE","","TOTAL","FEMALE","","2001","379.17"
"CZE","","TOTAL","FEMALE","","2002","379.49"
"CZE","","TOTAL","FEMALE","","2003","384.4"
"CZE","","TOTAL","FEMALE","","2004","356.93"
"CZE","","TOTAL","FEMALE","","2005","351.08"
"CZE","","TOTAL","FEMALE","","2006","318.18"
"CZE","","TOTAL","FEMALE","","2007","306.82"
"CZE","","TOTAL","FEMALE","","2008","292.28"
"CZE","","TOTAL","FEMALE","","2009","296.18"
"CZE","","TOTAL","FEMALE","","2010","282.38"
"CZE","","TOTAL","FEMALE","","2011","268.14"
"CZE","","TOTAL","FEMALE","","2012","264.03"
"CZE","","TOTAL","FEMALE","","2013","250.96"
"CZE","","TOTAL","FEMALE","","2014","228.1"
"CZE","","TOTAL","FEMALE","","2015","234.92"
"CZE","","TOTAL","FEMALE","","2016","212.78"
"CZE","","TOTAL","FEMALE","","2017","217.99"
"CZE","","TOTAL","FEMALE","","2018","208.35"
"CZE","","TOTAL","FEMALE","","2019","199.22"
"CZE","","TOTAL","FEMALE","","2020","206.99"
"CZE","","TOTAL","FEMALE","","2021","196.72"
"DEU","","TOTAL","FEMALE","","1990","326.93"
"DEU","","TOTAL","FEMALE","","1991","316.51"
"DEU","","TOTAL","FEMALE","","1992","299.71"
"DEU","","TOTAL","FEMALE","","1993","297.08"
"DEU","","TOTAL","FEMALE","","1994","286.05"
"DEU","","TOTAL","FEMALE","","1995","277.71"
"DEU","","TOTAL","FEMALE","","1996","272.01"
"DEU","","TOTAL","FEMALE","","1997","262.76"
"DEU","","TOTAL","FEMALE","","1998","258.09"
"DEU","","TOTAL","FEMALE","","1999","250.31"
"DEU","","TOTAL","FEMALE","","2000","239.26"
"DEU","","TOTAL","FEMALE","","2001","234.43"
"DEU","","TOTAL","FEMALE","","2002","236.58"
"DEU","","TOTAL","FEMALE","","2003","238.76"
"DEU","","TOTAL","FEMALE","","2004","218.6"
"DEU","","TOTAL","FEMALE","","2005","211.18"
"DEU","","TOTAL","FEMALE","","2006","198.49"
"DEU","","TOTAL","FEMALE","","2007","191.54"
"DEU","","TOTAL","FEMALE","","2008","186.38"
"DEU","","TOTAL","FEMALE","","2009","180.17"
"DEU","","TOTAL","FEMALE","","2010","173.15"
"DEU","","TOTAL","FEMALE","","2011","163.94"
"DEU","","TOTAL","FEMALE","","2012","162.4"
"DEU","","TOTAL","FEMALE","","2013","165.19"
"DEU","","TOTAL","FEMALE","","2014","153.38"
"DEU","","TOTAL","FEMALE","","2015","156.91"
"DEU","","TOTAL","FEMALE","","2016","145.23"
"DEU","","TOTAL","FEMALE","","2017","144.65"
"DEU","","TOTAL","FEMALE","","2018","143.84"
"DEU","","TOTAL","FEMALE","","2019","134.01"
"DEU","","TOTAL","FEMALE","","2020","132.26"
"DNK","","TOTAL","FEMALE","","1969","389.62"
"DNK","","TOTAL","FEMALE","","1970","383.35"
"DNK","","TOTAL","FEMALE","","1971","374.7"
"DNK","","TOTAL","FEMALE","","1972","379.05"
"DNK","","TOTAL","FEMALE","","1973","373.15"
"DNK","","TOTAL","FEMALE","","1974","359.05"
"DNK","","TOTAL","FEMALE","","1975","350.3"
"DNK","","TOTAL","FEMALE","","1976","352"
"DNK","","TOTAL","FEMALE","","1977","311.42"
"DNK","","TOTAL","FEMALE","","1978","321.96"
"DNK","","TOTAL","FEMALE","","1979","318.32"
"DNK","","TOTAL","FEMALE","","1980","315.92"
"DNK","","TOTAL","FEMALE","","1981","310.92"
"DNK","","TOTAL","FEMALE","","1982","300.85"
"DNK","","TOTAL","FEMALE","","1983","298.79"
"DNK","","TOTAL","FEMALE","","1984","293.45"
"DNK","","TOTAL","FEMALE","","1985","292.64"
"DNK","","TOTAL","FEMALE","","1986","289.79"
"DNK","","TOTAL","FEMALE","","1987","281.69"
"DNK","","TOTAL","FEMALE","","1988","279.15"
