"INDICATOR","HFAMDB_113"

"HFAMDB_113","All causes, per 100 000 population, by sex (age-standardized death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"SUBNATIONAL_MDB","Subnational country codes for HFA-MDB"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","SUBNATIONAL_MDB","YEAR","VALUE"
"RUS","","TOTAL","FEMALE","","1985","965.67"
"RUS","","TOTAL","FEMALE","","1986","894.94"
"RUS","","TOTAL","FEMALE","","1987","898.03"
"RUS","","TOTAL","FEMALE","","1988","902.07"
"RUS","","TOTAL","FEMALE","","1989","874.98"
"RUS","","TOTAL","FEMALE","","1990","892.16"
"RUS","","TOTAL","FEMALE","","1991","889.6"
"RUS","","TOTAL","FEMALE","","1992","918.54"
"RUS","","TOTAL","FEMALE","","1993","1048.25"
"RUS","","TOTAL","FEMALE","","1994","1104.87"
"RUS","","TOTAL","FEMALE","","1995","1057.27"
"RUS","","TOTAL","FEMALE","","1996","1007.32"
"RUS","","TOTAL","FEMALE","","1997","983.46"
"RUS","","TOTAL","FEMALE","","1998","961.03"
"RUS","","TOTAL","FEMALE","","1999","1012.46"
"RUS","","TOTAL","FEMALE","","2000","1023.78"
"RUS","","TOTAL","FEMALE","","2001","1027.03"
"RUS","","TOTAL","FEMALE","","2002","1051.2"
"RUS","","TOTAL","FEMALE","","2003","1078.23"
"RUS","","TOTAL","FEMALE","","2004","1034.92"
"RUS","","TOTAL","FEMALE","","2005","1030.52"
"RUS","","TOTAL","FEMALE","","2006","974.06"
"RUS","","TOTAL","FEMALE","","2007","922.42"
"RUS","","TOTAL","FEMALE","","2008","905.41"
"RUS","","TOTAL","FEMALE","","2009","869.24"
"RUS","","TOTAL","FEMALE","","2010","857.57"
"RUS","","TOTAL","FEMALE","","2011","797.63"
"RUS","","TOTAL","FEMALE","","2012","778.06"
"RUS","","TOTAL","FEMALE","","2013","754.2"
"RUS","","TOTAL","FEMALE","","2014","760.52"
"RUS","","TOTAL","FEMALE","","2015","739.83"
"RUS","","TOTAL","FEMALE","","2019","666.67"
"","SEEHN","TOTAL","FEMALE","","1985","1009"
"","SEEHN","TOTAL","FEMALE","","1986","965.24"
"","SEEHN","TOTAL","FEMALE","","1987","976.76"
"","SEEHN","TOTAL","FEMALE","","1988","959.18"
"","SEEHN","TOTAL","FEMALE","","1989","936.15"
"","SEEHN","TOTAL","FEMALE","","1990","915.99"
"","SEEHN","TOTAL","FEMALE","","1991","928.41"
"","SEEHN","TOTAL","FEMALE","","1992","919.31"
"","SEEHN","TOTAL","FEMALE","","1993","914.37"
"","SEEHN","TOTAL","FEMALE","","1994","913.2"
"","SEEHN","TOTAL","FEMALE","","1995","918.21"
"","SEEHN","TOTAL","FEMALE","","1996","933.2"
"","SEEHN","TOTAL","FEMALE","","1997","915.8"
"","SEEHN","TOTAL","FEMALE","","1998","899.21"
"","SEEHN","TOTAL","FEMALE","","1999","878.14"
"","SEEHN","TOTAL","FEMALE","","2000","866.02"
"","SEEHN","TOTAL","FEMALE","","2001","826.93"
"","SEEHN","TOTAL","FEMALE","","2002","850.3"
"","SEEHN","TOTAL","FEMALE","","2003","843.08"
"","SEEHN","TOTAL","FEMALE","","2004","806.88"
"","SEEHN","TOTAL","FEMALE","","2005","807.12"
"","SEEHN","TOTAL","FEMALE","","2006","773.79"
"","SEEHN","TOTAL","FEMALE","","2007","744.72"
"","SEEHN","TOTAL","FEMALE","","2008","722.31"
"","SEEHN","TOTAL","FEMALE","","2009","707.02"
"","SEEHN","TOTAL","FEMALE","","2010","699.01"
"","SEEHN","TOTAL","FEMALE","","2011","674.9"
"","SEEHN","TOTAL","FEMALE","","2012","668.39"
"","SEEHN","TOTAL","FEMALE","","2013","638.65"
"","SEEHN","TOTAL","FEMALE","","2014","639.53"
"","SEEHN","TOTAL","FEMALE","","2015","643.39"
"","SEEHN","TOTAL","FEMALE","","2016","625.58"
"","SEEHN","TOTAL","FEMALE","","2017","623.41"
"","SEEHN","TOTAL","FEMALE","","2018","612.06"
"","SEEHN","TOTAL","FEMALE","","2019","611.8"
"","SEEHN","TOTAL","FEMALE","","2021","681.23"
"","SMALL","TOTAL","FEMALE","","1985","658.91"
"","SMALL","TOTAL","FEMALE","","1986","631.34"
"","SMALL","TOTAL","FEMALE","","1987","645.97"
"","SMALL","TOTAL","FEMALE","","1988","597.92"
"","SMALL","TOTAL","FEMALE","","1989","597.16"
"","SMALL","TOTAL","FEMALE","","1990","579.13"
"","SMALL","TOTAL","FEMALE","","1991","586.84"
"","SMALL","TOTAL","FEMALE","","1992","598.98"
"","SMALL","TOTAL","FEMALE","","1993","588.02"
"","SMALL","TOTAL","FEMALE","","1994","587.73"
"","SMALL","TOTAL","FEMALE","","1995","588.18"
"","SMALL","TOTAL","FEMALE","","1996","557.9"
"","SMALL","TOTAL","FEMALE","","1997","573.62"
"","SMALL","TOTAL","FEMALE","","1998","581.44"
"","SMALL","TOTAL","FEMALE","","1999","595.37"
"","SMALL","TOTAL","FEMALE","","2000","591.6"
"","SMALL","TOTAL","FEMALE","","2001","586.74"
"","SMALL","TOTAL","FEMALE","","2002","584.51"
"","SMALL","TOTAL","FEMALE","","2003","600.56"
"","SMALL","TOTAL","FEMALE","","2004","555.76"
"","SMALL","TOTAL","FEMALE","","2005","564.77"
"","SMALL","TOTAL","FEMALE","","2006","555.44"
"","SMALL","TOTAL","FEMALE","","2007","543.16"
"","SMALL","TOTAL","FEMALE","","2008","508.35"
"","SMALL","TOTAL","FEMALE","","2009","491.6"
"","SMALL","TOTAL","FEMALE","","2010","472.34"
"","SMALL","TOTAL","FEMALE","","2011","483.49"
"","SMALL","TOTAL","FEMALE","","2012","472.1"
"","SMALL","TOTAL","FEMALE","","2013","446.48"
"","SMALL","TOTAL","FEMALE","","2014","435.48"
"","SMALL","TOTAL","FEMALE","","2015","449.93"
"","SMALL","TOTAL","FEMALE","","2016","420.59"
"","SMALL","TOTAL","FEMALE","","2017","428.83"
"","SMALL","TOTAL","FEMALE","","2019","408.29"
"SMR","","TOTAL","FEMALE","","1995","383.6"
"SMR","","TOTAL","FEMALE","","1996","352.1"
"SMR","","TOTAL","FEMALE","","1997","365.11"
"SMR","","TOTAL","FEMALE","","1998","385.73"
"SMR","","TOTAL","FEMALE","","1999","402.24"
"SMR","","TOTAL","FEMALE","","2000","329.78"
"SMR","","TOTAL","FEMALE","","2005","374.43"
"SRB","","TOTAL","FEMALE","","1998","971.23"
"SRB","","TOTAL","FEMALE","","1999","977.53"
"SRB","","TOTAL","FEMALE","","2000","984.9"
"SRB","","TOTAL","FEMALE","","2001","920.73"
"SRB","","TOTAL","FEMALE","","2002","945.54"
"SRB","","TOTAL","FEMALE","","2003","941.37"
"SRB","","TOTAL","FEMALE","","2004","908.03"
"SRB","","TOTAL","FEMALE","","2005","903.37"
"SRB","","TOTAL","FEMALE","","2006","845.87"
"SRB","","TOTAL","FEMALE","","2007","827.79"
"SRB","","TOTAL","FEMALE","","2008","813.17"
"SRB","","TOTAL","FEMALE","","2009","805.81"
"SRB","","TOTAL","FEMALE","","2010","786.69"
"SRB","","TOTAL","FEMALE","","2011","783.37"
"SRB","","TOTAL","FEMALE","","2012","767.81"
"SRB","","TOTAL","FEMALE","","2013","733.58"
"SRB","","TOTAL","FEMALE","","2014","731.31"
"SRB","","TOTAL","FEMALE","","2015","738.41"
"SRB","","TOTAL","FEMALE","","2016","710.23"
"SRB","","TOTAL","FEMALE","","2017","726.2"
"SRB","","TOTAL","FEMALE","","2018","700.9"
"SRB","","TOTAL","FEMALE","","2019","686.11"
"SRB","","TOTAL","FEMALE","","2020","769.89"
"SRB","","TOTAL","FEMALE","","2021","917.95"
"SRB","","TOTAL","FEMALE","","2022","765.79"
"SVK","","TOTAL","FEMALE","","1992","768.07"
"SVK","","TOTAL","FEMALE","","1993","758.42"
"SVK","","TOTAL","FEMALE","","1994","786.79"
"SVK","","TOTAL","FEMALE","","1995","798.45"
"SVK","","TOTAL","FEMALE","","1996","761.92"
"SVK","","TOTAL","FEMALE","","1997","770.55"
"SVK","","TOTAL","FEMALE","","1998","766.69"
"SVK","","TOTAL","FEMALE","","1999","744.52"
"SVK","","TOTAL","FEMALE","","2000","736.18"
"SVK","","TOTAL","FEMALE","","2001","736.6"
"SVK","","TOTAL","FEMALE","","2002","725.63"
"SVK","","TOTAL","FEMALE","","2003","729.13"
"SVK","","TOTAL","FEMALE","","2004","709.34"
"SVK","","TOTAL","FEMALE","","2005","713.37"
"SVK","","TOTAL","FEMALE","","2006","689.49"
"SVK","","TOTAL","FEMALE","","2007","681.39"
"SVK","","TOTAL","FEMALE","","2008","653.11"
"SVK","","TOTAL","FEMALE","","2009","644.77"
"SVK","","TOTAL","FEMALE","","2010","635.85"
"SVK","","TOTAL","FEMALE","","2012","605.31"
"SVK","","TOTAL","FEMALE","","2013","585.47"
"SVK","","TOTAL","FEMALE","","2014","564.84"
"SVK","","TOTAL","FEMALE","","2016","557"
"SVK","","TOTAL","FEMALE","","2017","561.35"
"SVK","","TOTAL","FEMALE","","2018","554.36"
"SVK","","TOTAL","FEMALE","","2019","530.43"
"SVK","","TOTAL","FEMALE","","2020","569.03"
"SVK","","TOTAL","FEMALE","","2021","719.72"
"SVN","","TOTAL","FEMALE","","1985","809.17"
"SVN","","TOTAL","FEMALE","","1986","788.14"
"SVN","","TOTAL","FEMALE","","1987","786.67"
"SVN","","TOTAL","FEMALE","","1988","748.64"
"SVN","","TOTAL","FEMALE","","1989","722.85"
"SVN","","TOTAL","FEMALE","","1990","709.45"
"SVN","","TOTAL","FEMALE","","1991","739.72"
"SVN","","TOTAL","FEMALE","","1992","722.43"
"SVN","","TOTAL","FEMALE","","1993","735.76"
"SVN","","TOTAL","FEMALE","","1994","705.48"
"SVN","","TOTAL","FEMALE","","1995","670.36"
"SVN","","TOTAL","FEMALE","","1996","651.45"
"SVN","","TOTAL","FEMALE","","1997","649.07"
"SVN","","TOTAL","FEMALE","","1998","642.86"
"SVN","","TOTAL","FEMALE","","1999","625.82"
"SVN","","TOTAL","FEMALE","","2000","595.82"
"SVN","","TOTAL","FEMALE","","2001","575.71"
"SVN","","TOTAL","FEMALE","","2002","569.25"
"SVN","","TOTAL","FEMALE","","2003","587.05"
"SVN","","TOTAL","FEMALE","","2004","553.77"
"SVN","","TOTAL","FEMALE","","2005","554.29"
"SVN","","TOTAL","FEMALE","","2006","502.05"
"SVN","","TOTAL","FEMALE","","2007","493.66"
"SVN","","TOTAL","FEMALE","","2008","471.98"
"SVN","","TOTAL","FEMALE","","2009","469.22"
"SVN","","TOTAL","FEMALE","","2010","448.44"
"SVN","","TOTAL","FEMALE","","2011","442.31"
"SVN","","TOTAL","FEMALE","","2012","443.68"
"SVN","","TOTAL","FEMALE","","2013","428.6"
"SVN","","TOTAL","FEMALE","","2014","409.55"
"SVN","","TOTAL","FEMALE","","2015","420.23"
"SVN","","TOTAL","FEMALE","","2016","404.37"
"SVN","","TOTAL","FEMALE","","2017","412.82"
"SVN","","TOTAL","FEMALE","","2018","405.65"
"SVN","","TOTAL","FEMALE","","2019","391.44"
"SVN","","TOTAL","FEMALE","","2020","442.04"
"SWE","","TOTAL","FEMALE","","1969","780.97"
"SWE","","TOTAL","FEMALE","","1970","728.1"
"SWE","","TOTAL","FEMALE","","1971","717.38"
"SWE","","TOTAL","FEMALE","","1972","713.47"
"SWE","","TOTAL","FEMALE","","1973","704.4"
"SWE","","TOTAL","FEMALE","","1974","690.46"
"SWE","","TOTAL","FEMALE","","1975","691.21"
"SWE","","TOTAL","FEMALE","","1976","694.35"
"SWE","","TOTAL","FEMALE","","1977","654.39"
"SWE","","TOTAL","FEMALE","","1978","648.86"
"SWE","","TOTAL","FEMALE","","1979","646.57"
"SWE","","TOTAL","FEMALE","","1980","643.18"
"SWE","","TOTAL","FEMALE","","1981","630.54"
"SWE","","TOTAL","FEMALE","","1982","609.51"
"SWE","","TOTAL","FEMALE","","1983","596.32"
"SWE","","TOTAL","FEMALE","","1984","583.12"
"SWE","","TOTAL","FEMALE","","1985","596.19"
"SWE","","TOTAL","FEMALE","","1986","579.47"
"SWE","","TOTAL","FEMALE","","1987","571.06"
"SWE","","TOTAL","FEMALE","","1988","587.39"
"SWE","","TOTAL","FEMALE","","1989","550.28"
"SWE","","TOTAL","FEMALE","","1990","560.24"
"SWE","","TOTAL","FEMALE","","1991","549.91"
"SWE","","TOTAL","FEMALE","","1992","539.09"
"SWE","","TOTAL","FEMALE","","1993","545.68"
"SWE","","TOTAL","FEMALE","","1994","510.57"
"SWE","","TOTAL","FEMALE","","1995","511.24"
"SWE","","TOTAL","FEMALE","","1996","509.02"
"SWE","","TOTAL","FEMALE","","1997","497.17"
"SWE","","TOTAL","FEMALE","","1998","493.45"
"SWE","","TOTAL","FEMALE","","1999","499.97"
"SWE","","TOTAL","FEMALE","","2000","491.71"
"SWE","","TOTAL","FEMALE","","2001","490.59"
"SWE","","TOTAL","FEMALE","","2002","492.41"
"SWE","","TOTAL","FEMALE","","2003","475.3"
"SWE","","TOTAL","FEMALE","","2004","468.86"
"SWE","","TOTAL","FEMALE","","2005","459.84"
"SWE","","TOTAL","FEMALE","","2006","451.86"
"SWE","","TOTAL","FEMALE","","2007","451.1"
"SWE","","TOTAL","FEMALE","","2008","443.55"
"SWE","","TOTAL","FEMALE","","2009","433.61"
"SWE","","TOTAL","FEMALE","","2010","428.13"
"SWE","","TOTAL","FEMALE","","2011","420.47"
"SWE","","TOTAL","FEMALE","","2012","429.36"
"SWE","","TOTAL","FEMALE","","2013","420.74"
"SWE","","TOTAL","FEMALE","","2014","407.09"
"SWE","","TOTAL","FEMALE","","2015","413.04"
"SWE","","TOTAL","FEMALE","","2016","406.65"
"SWE","","TOTAL","FEMALE","","2017","406.71"
"SWE","","TOTAL","FEMALE","","2018","400.49"
"SWE","","TOTAL","FEMALE","","2019","381.17"
"SWE","","TOTAL","FEMALE","","2020","403.56"
"SWE","","TOTAL","FEMALE","","2021","377.08"
"SWE","","TOTAL","FEMALE","","2022","381.64"
"TJK","","TOTAL","FEMALE","","1981","912.97"
"TJK","","TOTAL","FEMALE","","1982","910.16"
"TJK","","TOTAL","FEMALE","","1985","883.19"
"TJK","","TOTAL","FEMALE","","1986","841.55"
"TJK","","TOTAL","FEMALE","","1987","877.6"
"TJK","","TOTAL","FEMALE","","1988","912.06"
"TJK","","TOTAL","FEMALE","","1989","875.24"
"TJK","","TOTAL","FEMALE","","1990","855.93"
"TJK","","TOTAL","FEMALE","","1991","841.98"
"TJK","","TOTAL","FEMALE","","1992","916.69"
"TJK","","TOTAL","FEMALE","","1993","1069.69"
"TJK","","TOTAL","FEMALE","","1994","1089.94"
"TJK","","TOTAL","FEMALE","","1995","969.05"
"TJK","","TOTAL","FEMALE","","1996","971.45"
"TJK","","TOTAL","FEMALE","","1997","887.67"
"TJK","","TOTAL","FEMALE","","1998","916.2"
"TJK","","TOTAL","FEMALE","","1999","897.2"
"TJK","","TOTAL","FEMALE","","2000","877.41"
"TJK","","TOTAL","FEMALE","","2001","874.5"
"TJK","","TOTAL","FEMALE","","2002","904.63"
"TJK","","TOTAL","FEMALE","","2003","862.53"
"TJK","","TOTAL","FEMALE","","2004","819.15"
"TJK","","TOTAL","FEMALE","","2005","799.44"
"TJK","","TOTAL","FEMALE","","2017","796.23"
"TKM","","TOTAL","FEMALE","","1981","1100.71"
"TKM","","TOTAL","FEMALE","","1982","1059.86"
"TKM","","TOTAL","FEMALE","","1985","1092.19"
"TKM","","TOTAL","FEMALE","","1986","1127.91"
"TKM","","TOTAL","FEMALE","","1987","1079.23"
"TKM","","TOTAL","FEMALE","","1988","1088.28"
"TKM","","TOTAL","FEMALE","","1989","1097.9"
"TKM","","TOTAL","FEMALE","","1990","1023.62"
"TKM","","TOTAL","FEMALE","","1991","1159.99"
"TKM","","TOTAL","FEMALE","","1992","1183.75"
"TKM","","TOTAL","FEMALE","","1993","1312.16"
"TKM","","TOTAL","FEMALE","","1994","1481.49"
"TKM","","TOTAL","FEMALE","","1995","1177.59"
"TKM","","TOTAL","FEMALE","","1996","1226.94"
"TKM","","TOTAL","FEMALE","","1997","1132.38"
"TKM","","TOTAL","FEMALE","","1998","1080.68"
"TKM","","TOTAL","FEMALE","","1999","1039.76"
"TKM","","TOTAL","FEMALE","","2000","1057.35"
"TKM","","TOTAL","FEMALE","","2001","968.08"
"TKM","","TOTAL","FEMALE","","2002","1008.37"
"TKM","","TOTAL","FEMALE","","2003","1000.82"
"TKM","","TOTAL","FEMALE","","2004","965.9"
"TKM","","TOTAL","FEMALE","","2005","1010.78"
"TKM","","TOTAL","FEMALE","","2006","947.96"
"TKM","","TOTAL","FEMALE","","2007","938.2"
"TKM","","TOTAL","FEMALE","","2008","922.46"
"TKM","","TOTAL","FEMALE","","2009","838.24"
"TKM","","TOTAL","FEMALE","","2010","840.26"
"TKM","","TOTAL","FEMALE","","2011","884.74"
"TKM","","TOTAL","FEMALE","","2012","876.45"
"TKM","","TOTAL","FEMALE","","2013","874.2"
"TUR","","TOTAL","FEMALE","","2009","620.83"
"TUR","","TOTAL","FEMALE","","2010","589.48"
"TUR","","TOTAL","FEMALE","","2011","572.81"
"TUR","","TOTAL","FEMALE","","2012","471.45"
"TUR","","TOTAL","FEMALE","","2013","501.12"
"TUR","","TOTAL","FEMALE","","2014","520.7"
"TUR","","TOTAL","FEMALE","","2015","518.34"
"TUR","","TOTAL","FEMALE","","2016","528.57"
"TUR","","TOTAL","FEMALE","","2017","516.67"
"TUR","","TOTAL","FEMALE","","2018","499.9"
"TUR","","TOTAL","FEMALE","","2019","492.67"
"UKR","","TOTAL","FEMALE","","1981","908.61"
"UKR","","TOTAL","FEMALE","","1982","888.19"
"UKR","","TOTAL","FEMALE","","1985","947.79"
"UKR","","TOTAL","FEMALE","","1986","865.53"
"UKR","","TOTAL","FEMALE","","1987","878.97"
"UKR","","TOTAL","FEMALE","","1988","889.22"
"UKR","","TOTAL","FEMALE","","1989","853.66"
"UKR","","TOTAL","FEMALE","","1990","878.31"
"UKR","","TOTAL","FEMALE","","1991","918.56"
"UKR","","TOTAL","FEMALE","","1992","937.97"
"UKR","","TOTAL","FEMALE","","1993","1002"
"UKR","","TOTAL","FEMALE","","1994","1021.29"
"UKR","","TOTAL","FEMALE","","1995","1042.13"
"UKR","","TOTAL","FEMALE","","1996","1022.77"
"UKR","","TOTAL","FEMALE","","1997","996.4"
"UKR","","TOTAL","FEMALE","","1998","953.59"
"UKR","","TOTAL","FEMALE","","1999","969.25"
"UKR","","TOTAL","FEMALE","","2000","979.86"
"UKR","","TOTAL","FEMALE","","2001","962.27"
"UKR","","TOTAL","FEMALE","","2002","978.06"
"UKR","","TOTAL","FEMALE","","2003","997.8"
"UKR","","TOTAL","FEMALE","","2004","977.47"
"UKR","","TOTAL","FEMALE","","2005","994.56"
"UKR","","TOTAL","FEMALE","","2006","959.92"
"UKR","","TOTAL","FEMALE","","2007","946.74"
"UKR","","TOTAL","FEMALE","","2008","929.87"
"UKR","","TOTAL","FEMALE","","2009","878.76"
"UKR","","TOTAL","FEMALE","","2010","864.82"
"UKR","","TOTAL","FEMALE","","2011","810.43"
"UKR","","TOTAL","FEMALE","","2012","796.19"
"UKR","","TOTAL","FEMALE","","2014","783.34"
"UKR","","TOTAL","FEMALE","","2015","731.55"
"UKR","","TOTAL","FEMALE","","2017","687.61"
"UKR","","TOTAL","FEMALE","","2018","694.52"
"UKR","","TOTAL","FEMALE","","2019","681.18"
"UZB","","TOTAL","FEMALE","","1981","880.43"
"UZB","","TOTAL","FEMALE","","1982","901.59"
"UZB","","TOTAL","FEMALE","","1985","928.7"
"UZB","","TOTAL","FEMALE","","1986","913.02"
"UZB","","TOTAL","FEMALE","","1987","918.89"
"UZB","","TOTAL","FEMALE","","1988","930.25"
"UZB","","TOTAL","FEMALE","","1989","895.11"
"UZB","","TOTAL","FEMALE","","1990","874.2"
"UZB","","TOTAL","FEMALE","","1991","923.94"
"UZB","","TOTAL","FEMALE","","1992","957.3"
"UZB","","TOTAL","FEMALE","","1993","1047.52"
"UZB","","TOTAL","FEMALE","","1994","1107.4"
"UZB","","TOTAL","FEMALE","","1995","1084.45"
"UZB","","TOTAL","FEMALE","","1996","1085.74"
"UZB","","TOTAL","FEMALE","","1997","1024.45"
"UZB","","TOTAL","FEMALE","","1998","1070.64"
"UZB","","TOTAL","FEMALE","","1999","976.33"
"UZB","","TOTAL","FEMALE","","2000","1023.76"
"UZB","","TOTAL","FEMALE","","2001","985.25"
"UZB","","TOTAL","FEMALE","","2002","1015.33"
"UZB","","TOTAL","FEMALE","","2003","996.03"
"UZB","","TOTAL","FEMALE","","2004","932.76"
"UZB","","TOTAL","FEMALE","","2005","984.17"
"UZB","","TOTAL","FEMALE","","2009","839.52"
"UZB","","TOTAL","FEMALE","","2010","849.07"
"UZB","","TOTAL","FEMALE","","2011","850.31"
"UZB","","TOTAL","FEMALE","","2012","830.46"
"UZB","","TOTAL","FEMALE","","2013","810.87"
"UZB","","TOTAL","FEMALE","","2014","807.54"
"UZB","","TOTAL","FEMALE","","2015","788.06"
"UZB","","TOTAL","FEMALE","","2016","779.21"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1987","894.88"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1988","881.86"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1989","892.19"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1991","867.87"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1992","867.14"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1993","855.98"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1994","838.1"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1995","851.37"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1996","846.05"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1997","834.1"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1998","853.06"
"","WESTERN_BALKANS","TOTAL","FEMALE","","1999","841.75"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2000","874.5"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2001","804.56"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2002","832.34"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2003","840.71"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2004","815.72"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2005","805.19"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2006","768.75"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2007","744.65"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2008","734.21"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2009","724.44"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2011","706"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2016","671.32"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2017","679.65"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2019","693.62"
"","WESTERN_BALKANS","TOTAL","FEMALE","","2021","798.56"
"","WHO_EURO","TOTAL","FEMALE","","1981","792.6"
"","WHO_EURO","TOTAL","FEMALE","","1982","780.7"
"","WHO_EURO","TOTAL","FEMALE","","1985","797.14"
"","WHO_EURO","TOTAL","FEMALE","","1986","766.68"
"","WHO_EURO","TOTAL","FEMALE","","1987","758.22"
"","WHO_EURO","TOTAL","FEMALE","","1988","757.71"
"","WHO_EURO","TOTAL","FEMALE","","1989","741.36"
"","WHO_EURO","TOTAL","FEMALE","","1990","740.02"
"","WHO_EURO","TOTAL","FEMALE","","1991","741.49"
"","WHO_EURO","TOTAL","FEMALE","","1992","740.41"
"","WHO_EURO","TOTAL","FEMALE","","1993","774.86"
"","WHO_EURO","TOTAL","FEMALE","","1994","778.86"
"","WHO_EURO","TOTAL","FEMALE","","1995","767.12"
"","WHO_EURO","TOTAL","FEMALE","","1996","753.29"
"","WHO_EURO","TOTAL","FEMALE","","1997","734.37"
"","WHO_EURO","TOTAL","FEMALE","","1998","724.91"
"","WHO_EURO","TOTAL","FEMALE","","1999","727.07"
"","WHO_EURO","TOTAL","FEMALE","","2000","719.34"
"","WHO_EURO","TOTAL","FEMALE","","2001","706.66"
"","WHO_EURO","TOTAL","FEMALE","","2002","714.33"
"","WHO_EURO","TOTAL","FEMALE","","2003","722.68"
"","WHO_EURO","TOTAL","FEMALE","","2004","690.76"
"","WHO_EURO","TOTAL","FEMALE","","2005","689.53"
"","WHO_EURO","TOTAL","FEMALE","","2006","660.63"
"","WHO_EURO","TOTAL","FEMALE","","2007","642.59"
"","WHO_EURO","TOTAL","FEMALE","","2008","631.83"
"","WHO_EURO","TOTAL","FEMALE","","2009","613.54"
"","WHO_EURO","TOTAL","FEMALE","","2010","602.73"
"","WHO_EURO","TOTAL","FEMALE","","2011","581.38"
"","WHO_EURO","TOTAL","FEMALE","","2012","567.61"
"","WHO_EURO","TOTAL","FEMALE","","2013","557.51"
"","WHO_EURO","TOTAL","FEMALE","","2014","550.87"
"","WHO_EURO","TOTAL","FEMALE","","2015","551.44"
"","WHO_EURO","TOTAL","FEMALE","","2016","538.93"
"","WHO_EURO","TOTAL","FEMALE","","2017","535.01"
"","WHO_EURO","TOTAL","FEMALE","","2018","528.94"
"","WHO_EURO","TOTAL","FEMALE","","2019","518.14"
"","WHO_EURO","TOTAL","FEMALE","","2020","537.17"
"ALB","","TOTAL","MALE","","1987","1206.23"
"ALB","","TOTAL","MALE","","1988","1204.27"
"ALB","","TOTAL","MALE","","1989","1252.61"
"ALB","","TOTAL","MALE","","1992","1108.64"
"ALB","","TOTAL","MALE","","1993","1068.42"
"ALB","","TOTAL","MALE","","1994","986.67"
"ALB","","TOTAL","MALE","","1995","1050.98"
"ALB","","TOTAL","MALE","","1996","1157.31"
"ALB","","TOTAL","MALE","","1997","1097.74"
"ALB","","TOTAL","MALE","","1998","1118.94"
"ALB","","TOTAL","MALE","","1999","1009.72"
"ALB","","TOTAL","MALE","","2000","1161.17"
"ALB","","TOTAL","MALE","","2001","891.57"
"ALB","","TOTAL","MALE","","2002","951.34"
"ALB","","TOTAL","MALE","","2003","1046.34"
"ALB","","TOTAL","MALE","","2004","992.46"
"ALB","","TOTAL","MALE","","2005","928.11"
"ALB","","TOTAL","MALE","","2006","853.74"
"ALB","","TOTAL","MALE","","2007","728.7"
"ALB","","TOTAL","MALE","","2008","788.79"
"ALB","","TOTAL","MALE","","2009","720.28"
"ARM","","TOTAL","MALE","","1981","1072.38"
"ARM","","TOTAL","MALE","","1982","1096.52"
"ARM","","TOTAL","MALE","","1985","1124.03"
"ARM","","TOTAL","MALE","","1986","1110.02"
"ARM","","TOTAL","MALE","","1987","1122.17"
"ARM","","TOTAL","MALE","","1988","1567.04"
"ARM","","TOTAL","MALE","","1989","1210.01"
"ARM","","TOTAL","MALE","","1990","1288.38"
"ARM","","TOTAL","MALE","","1991","1243.62"
"ARM","","TOTAL","MALE","","1992","1316.44"
"ARM","","TOTAL","MALE","","1993","1362.63"
"ARM","","TOTAL","MALE","","1994","1212.13"
"ARM","","TOTAL","MALE","","1995","1187.55"
"ARM","","TOTAL","MALE","","1996","1153.91"
"ARM","","TOTAL","MALE","","1997","1061.03"
"ARM","","TOTAL","MALE","","1998","985.14"
