"INDICATOR","HFAMDB_307"

"HFAMDB_307","Diseases of the respiratory system, per 100 000 population, by sex (age-standardized death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"SUBNATIONAL_MDB","Subnational country codes for HFA-MDB"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","SUBNATIONAL_MDB","YEAR","VALUE"
"ALB","","TOTAL","FEMALE","","1987","92.52"
"ALB","","TOTAL","FEMALE","","1988","84.82"
"ALB","","TOTAL","FEMALE","","1989","103.43"
"ALB","","TOTAL","FEMALE","","1992","78.68"
"ALB","","TOTAL","FEMALE","","1993","86.71"
"ALB","","TOTAL","FEMALE","","1994","62.3"
"ALB","","TOTAL","FEMALE","","1995","68.16"
"ALB","","TOTAL","FEMALE","","1996","63.27"
"ALB","","TOTAL","FEMALE","","1997","46.84"
"ALB","","TOTAL","FEMALE","","1998","46.2"
"ALB","","TOTAL","FEMALE","","1999","39.69"
"ALB","","TOTAL","FEMALE","","2000","50.07"
"ALB","","TOTAL","FEMALE","","2001","27.85"
"ALB","","TOTAL","FEMALE","","2002","32.81"
"ALB","","TOTAL","FEMALE","","2003","37.23"
"ALB","","TOTAL","FEMALE","","2004","32.4"
"ALB","","TOTAL","FEMALE","","2005","27.66"
"ALB","","TOTAL","FEMALE","","2006","18.83"
"ALB","","TOTAL","FEMALE","","2007","16.24"
"ALB","","TOTAL","FEMALE","","2008","13.34"
"ALB","","TOTAL","FEMALE","","2009","14.69"
"ARM","","TOTAL","FEMALE","","1981","83.85"
"ARM","","TOTAL","FEMALE","","1982","73.71"
"ARM","","TOTAL","FEMALE","","1985","80.24"
"ARM","","TOTAL","FEMALE","","1986","84.39"
"ARM","","TOTAL","FEMALE","","1987","70.31"
"ARM","","TOTAL","FEMALE","","1988","64.54"
"ARM","","TOTAL","FEMALE","","1989","57.47"
"ARM","","TOTAL","FEMALE","","1990","49.06"
"ARM","","TOTAL","FEMALE","","1991","38.22"
"ARM","","TOTAL","FEMALE","","1992","40.17"
"ARM","","TOTAL","FEMALE","","1993","48.68"
"ARM","","TOTAL","FEMALE","","1994","40.29"
"ARM","","TOTAL","FEMALE","","1995","40.78"
"ARM","","TOTAL","FEMALE","","1996","43.02"
"ARM","","TOTAL","FEMALE","","1997","35.89"
"ARM","","TOTAL","FEMALE","","1998","29.95"
"ARM","","TOTAL","FEMALE","","1999","36.91"
"ARM","","TOTAL","FEMALE","","2000","29.37"
"ARM","","TOTAL","FEMALE","","2001","26.5"
"ARM","","TOTAL","FEMALE","","2002","37.16"
"ARM","","TOTAL","FEMALE","","2003","38.33"
"ARM","","TOTAL","FEMALE","","2008","57.56"
"ARM","","TOTAL","FEMALE","","2012","40.78"
"ARM","","TOTAL","FEMALE","","2013","40.26"
"ARM","","TOTAL","FEMALE","","2014","45.53"
"ARM","","TOTAL","FEMALE","","2015","55.86"
"ARM","","TOTAL","FEMALE","","2016","53.99"
"ARM","","TOTAL","FEMALE","","2017","41.66"
"ARM","","TOTAL","FEMALE","","2018","48.52"
"ARM","","TOTAL","FEMALE","","2019","55.44"
"ARM","","TOTAL","FEMALE","","2022","52.52"
"AUT","","TOTAL","FEMALE","","1969","77.77"
"AUT","","TOTAL","FEMALE","","1970","72.41"
"AUT","","TOTAL","FEMALE","","1971","57.91"
"AUT","","TOTAL","FEMALE","","1972","42.42"
"AUT","","TOTAL","FEMALE","","1973","46.89"
"AUT","","TOTAL","FEMALE","","1974","45.18"
"AUT","","TOTAL","FEMALE","","1975","59.16"
"AUT","","TOTAL","FEMALE","","1976","52.87"
"AUT","","TOTAL","FEMALE","","1977","36.81"
"AUT","","TOTAL","FEMALE","","1978","43.28"
"AUT","","TOTAL","FEMALE","","1979","35.87"
"AUT","","TOTAL","FEMALE","","1980","37.14"
"AUT","","TOTAL","FEMALE","","1981","38.38"
"AUT","","TOTAL","FEMALE","","1982","34.92"
"AUT","","TOTAL","FEMALE","","1983","36.91"
"AUT","","TOTAL","FEMALE","","1984","30.16"
"AUT","","TOTAL","FEMALE","","1985","32.96"
"AUT","","TOTAL","FEMALE","","1986","29.08"
"AUT","","TOTAL","FEMALE","","1987","27.21"
"AUT","","TOTAL","FEMALE","","1988","23.98"
"AUT","","TOTAL","FEMALE","","1989","25.55"
"AUT","","TOTAL","FEMALE","","1990","26.85"
"AUT","","TOTAL","FEMALE","","1991","24.61"
"AUT","","TOTAL","FEMALE","","1992","23.85"
"AUT","","TOTAL","FEMALE","","1993","23.61"
"AUT","","TOTAL","FEMALE","","1994","22.04"
"AUT","","TOTAL","FEMALE","","1995","20.05"
"AUT","","TOTAL","FEMALE","","1996","20.62"
"AUT","","TOTAL","FEMALE","","1997","20.93"
"AUT","","TOTAL","FEMALE","","1998","20.44"
"AUT","","TOTAL","FEMALE","","1999","23.51"
"AUT","","TOTAL","FEMALE","","2000","24.17"
"AUT","","TOTAL","FEMALE","","2001","22.72"
"AUT","","TOTAL","FEMALE","","2002","22.98"
"AUT","","TOTAL","FEMALE","","2003","29.4"
"AUT","","TOTAL","FEMALE","","2004","24.67"
"AUT","","TOTAL","FEMALE","","2005","25.37"
"AUT","","TOTAL","FEMALE","","2006","23.24"
"AUT","","TOTAL","FEMALE","","2007","22.7"
"AUT","","TOTAL","FEMALE","","2008","20.49"
"AUT","","TOTAL","FEMALE","","2009","20.92"
"AUT","","TOTAL","FEMALE","","2010","20.05"
"AUT","","TOTAL","FEMALE","","2011","18.84"
"AUT","","TOTAL","FEMALE","","2012","18.42"
"AUT","","TOTAL","FEMALE","","2013","18.53"
"AUT","","TOTAL","FEMALE","","2014","16.62"
"AUT","","TOTAL","FEMALE","","2015","20.08"
"AUT","","TOTAL","FEMALE","","2016","19.93"
"AUT","","TOTAL","FEMALE","","2017","24.51"
"AUT","","TOTAL","FEMALE","","2018","25.5"
"AUT","","TOTAL","FEMALE","","2019","24.33"
"AUT","","TOTAL","FEMALE","","2020","21.31"
"AUT","","TOTAL","FEMALE","","2021","17.91"
"AZE","","TOTAL","FEMALE","","1981","103.71"
"AZE","","TOTAL","FEMALE","","1982","98.71"
"AZE","","TOTAL","FEMALE","","1985","90.71"
"AZE","","TOTAL","FEMALE","","1986","89.7"
"AZE","","TOTAL","FEMALE","","1987","76.66"
"AZE","","TOTAL","FEMALE","","1988","82.17"
"AZE","","TOTAL","FEMALE","","1989","82"
"AZE","","TOTAL","FEMALE","","1990","70.64"
"AZE","","TOTAL","FEMALE","","1991","70.39"
"AZE","","TOTAL","FEMALE","","1992","76.09"
"AZE","","TOTAL","FEMALE","","1993","84.42"
"AZE","","TOTAL","FEMALE","","1994","90.49"
"AZE","","TOTAL","FEMALE","","1995","84"
"AZE","","TOTAL","FEMALE","","1996","79.59"
"AZE","","TOTAL","FEMALE","","1997","70.33"
"AZE","","TOTAL","FEMALE","","1998","62.04"
"AZE","","TOTAL","FEMALE","","1999","57.89"
"AZE","","TOTAL","FEMALE","","2000","66.75"
"AZE","","TOTAL","FEMALE","","2001","55.43"
"AZE","","TOTAL","FEMALE","","2002","50.86"
"AZE","","TOTAL","FEMALE","","2003","50.2"
"AZE","","TOTAL","FEMALE","","2004","54.05"
"AZE","","TOTAL","FEMALE","","2007","48.99"
"BEL","","TOTAL","FEMALE","","1968","62.18"
"BEL","","TOTAL","FEMALE","","1969","54.85"
"BEL","","TOTAL","FEMALE","","1970","54.58"
"BEL","","TOTAL","FEMALE","","1971","46.45"
"BEL","","TOTAL","FEMALE","","1972","43"
"BEL","","TOTAL","FEMALE","","1973","50.25"
"BEL","","TOTAL","FEMALE","","1974","41.14"
"BEL","","TOTAL","FEMALE","","1975","46.81"
"BEL","","TOTAL","FEMALE","","1976","48.43"
"BEL","","TOTAL","FEMALE","","1977","34.71"
"BEL","","TOTAL","FEMALE","","1978","42.35"
"BEL","","TOTAL","FEMALE","","1979","33.63"
"BEL","","TOTAL","FEMALE","","1980","35.43"
"BEL","","TOTAL","FEMALE","","1981","34.95"
"BEL","","TOTAL","FEMALE","","1982","34.37"
"BEL","","TOTAL","FEMALE","","1983","37.76"
"BEL","","TOTAL","FEMALE","","1984","33.44"
"BEL","","TOTAL","FEMALE","","1985","34.57"
"BEL","","TOTAL","FEMALE","","1986","39.09"
"BEL","","TOTAL","FEMALE","","1987","30.4"
"BEL","","TOTAL","FEMALE","","1988","29.81"
"BEL","","TOTAL","FEMALE","","1989","37.8"
"BEL","","TOTAL","FEMALE","","1990","35.29"
"BEL","","TOTAL","FEMALE","","1991","33.39"
"BEL","","TOTAL","FEMALE","","1992","35.27"
"BEL","","TOTAL","FEMALE","","1993","40.23"
"BEL","","TOTAL","FEMALE","","1994","36.7"
"BEL","","TOTAL","FEMALE","","1995","39.92"
"BEL","","TOTAL","FEMALE","","1996","42.57"
"BEL","","TOTAL","FEMALE","","1997","42.33"
"BEL","","TOTAL","FEMALE","","1998","47.55"
"BEL","","TOTAL","FEMALE","","1999","45.22"
"BEL","","TOTAL","FEMALE","","2000","47.94"
"BEL","","TOTAL","FEMALE","","2001","44.99"
"BEL","","TOTAL","FEMALE","","2002","47.85"
"BEL","","TOTAL","FEMALE","","2003","52.55"
"BEL","","TOTAL","FEMALE","","2004","44.69"
"BEL","","TOTAL","FEMALE","","2005","48.81"
"BEL","","TOTAL","FEMALE","","2006","42.9"
"BEL","","TOTAL","FEMALE","","2007","42.41"
"BEL","","TOTAL","FEMALE","","2008","42.04"
"BEL","","TOTAL","FEMALE","","2009","40.24"
"BEL","","TOTAL","FEMALE","","2010","37.87"
"BEL","","TOTAL","FEMALE","","2011","36.51"
"BEL","","TOTAL","FEMALE","","2012","39.59"
"BEL","","TOTAL","FEMALE","","2013","38.65"
"BEL","","TOTAL","FEMALE","","2014","33.81"
"BEL","","TOTAL","FEMALE","","2015","40.01"
"BEL","","TOTAL","FEMALE","","2016","36.43"
"BEL","","TOTAL","FEMALE","","2017","38.74"
"BEL","","TOTAL","FEMALE","","2018","42.7"
"BEL","","TOTAL","FEMALE","","2019","38.9"
"BEL","","TOTAL","FEMALE","","2020","33.26"
"BGR","","TOTAL","FEMALE","","1968","116.87"
"BGR","","TOTAL","FEMALE","","1969","151.22"
"BGR","","TOTAL","FEMALE","","1970","114.85"
"BGR","","TOTAL","FEMALE","","1971","136.48"
"BGR","","TOTAL","FEMALE","","1972","126.95"
"BGR","","TOTAL","FEMALE","","1973","98.53"
"BGR","","TOTAL","FEMALE","","1974","94.47"
"BGR","","TOTAL","FEMALE","","1975","124.88"
"BGR","","TOTAL","FEMALE","","1976","91.37"
"BGR","","TOTAL","FEMALE","","1977","103.22"
"BGR","","TOTAL","FEMALE","","1978","83.84"
"BGR","","TOTAL","FEMALE","","1979","82.25"
"BGR","","TOTAL","FEMALE","","1980","81.2"
"BGR","","TOTAL","FEMALE","","1981","70.23"
"BGR","","TOTAL","FEMALE","","1982","66.74"
"BGR","","TOTAL","FEMALE","","1983","66.85"
"BGR","","TOTAL","FEMALE","","1984","58.95"
"BGR","","TOTAL","FEMALE","","1985","71.32"
"BGR","","TOTAL","FEMALE","","1986","60.2"
"BGR","","TOTAL","FEMALE","","1987","57.71"
"BGR","","TOTAL","FEMALE","","1988","58.44"
"BGR","","TOTAL","FEMALE","","1989","51.84"
"BGR","","TOTAL","FEMALE","","1990","48.32"
"BGR","","TOTAL","FEMALE","","1991","45.8"
"BGR","","TOTAL","FEMALE","","1992","45.64"
"BGR","","TOTAL","FEMALE","","1993","39.58"
"BGR","","TOTAL","FEMALE","","1994","39.73"
"BGR","","TOTAL","FEMALE","","1995","37.67"
"BGR","","TOTAL","FEMALE","","1996","42.05"
"BGR","","TOTAL","FEMALE","","1997","44.45"
"BGR","","TOTAL","FEMALE","","1998","35.62"
"BGR","","TOTAL","FEMALE","","1999","32.56"
"BGR","","TOTAL","FEMALE","","2000","32.79"
"BGR","","TOTAL","FEMALE","","2001","25.93"
"BGR","","TOTAL","FEMALE","","2002","23.55"
"BGR","","TOTAL","FEMALE","","2003","24.69"
"BGR","","TOTAL","FEMALE","","2004","21.4"
"BGR","","TOTAL","FEMALE","","2005","28.22"
"BGR","","TOTAL","FEMALE","","2006","26.37"
"BGR","","TOTAL","FEMALE","","2007","27.15"
"BGR","","TOTAL","FEMALE","","2008","27.97"
"BGR","","TOTAL","FEMALE","","2009","26.44"
"BGR","","TOTAL","FEMALE","","2010","23.92"
"BGR","","TOTAL","FEMALE","","2011","23.4"
"BGR","","TOTAL","FEMALE","","2012","22.23"
"BGR","","TOTAL","FEMALE","","2013","20.35"
"BGR","","TOTAL","FEMALE","","2014","22.64"
"BGR","","TOTAL","FEMALE","","2015","22.86"
"BGR","","TOTAL","FEMALE","","2016","25.62"
"BGR","","TOTAL","FEMALE","","2017","25.37"
"BGR","","TOTAL","FEMALE","","2018","27.16"
"BGR","","TOTAL","FEMALE","","2019","23.54"
"BGR","","TOTAL","FEMALE","","2020","32.67"
"BGR","","TOTAL","FEMALE","","2021","40.44"
"BIH","","TOTAL","FEMALE","","1985","47.69"
"BIH","","TOTAL","FEMALE","","1986","41.26"
"BIH","","TOTAL","FEMALE","","1987","40.2"
"BIH","","TOTAL","FEMALE","","1988","32.45"
"BIH","","TOTAL","FEMALE","","1989","35.48"
"BIH","","TOTAL","FEMALE","","1990","33.8"
"BIH","","TOTAL","FEMALE","","1991","27.73"
"BIH","","TOTAL","FEMALE","","2011","20.81"
"BIH","","TOTAL","FEMALE","","2014","18.67"
"BIH","","TOTAL","FEMALE","","2016","23.3"
"BIH","","TOTAL","FEMALE","","2021","31.77"
"BIH","","TOTAL","FEMALE","","2022","26.03"
"BLR","","TOTAL","FEMALE","","1981","89.6"
"BLR","","TOTAL","FEMALE","","1982","81.46"
"BLR","","TOTAL","FEMALE","","1985","75.67"
"BLR","","TOTAL","FEMALE","","1986","63.59"
"BLR","","TOTAL","FEMALE","","1987","62.11"
"BLR","","TOTAL","FEMALE","","1988","60.74"
"BLR","","TOTAL","FEMALE","","1989","52.94"
"BLR","","TOTAL","FEMALE","","1990","47.8"
"BLR","","TOTAL","FEMALE","","1991","40.21"
"BLR","","TOTAL","FEMALE","","1992","36.11"
"BLR","","TOTAL","FEMALE","","1993","39.31"
"BLR","","TOTAL","FEMALE","","1994","34.78"
"BLR","","TOTAL","FEMALE","","1995","33.69"
"BLR","","TOTAL","FEMALE","","1996","32.89"
"BLR","","TOTAL","FEMALE","","1997","33.09"
"BLR","","TOTAL","FEMALE","","1998","31.44"
"BLR","","TOTAL","FEMALE","","1999","34.1"
"BLR","","TOTAL","FEMALE","","2000","29.61"
"BLR","","TOTAL","FEMALE","","2001","26.93"
"BLR","","TOTAL","FEMALE","","2002","24.79"
"BLR","","TOTAL","FEMALE","","2003","17.64"
"BLR","","TOTAL","FEMALE","","2004","18.79"
"BLR","","TOTAL","FEMALE","","2005","18.13"
"BLR","","TOTAL","FEMALE","","2007","14.45"
"BLR","","TOTAL","FEMALE","","2008","11.58"
"BLR","","TOTAL","FEMALE","","2009","15.5"
"BLR","","TOTAL","FEMALE","","2010","9.9"
"BLR","","TOTAL","FEMALE","","2011","8.17"
"BLR","","TOTAL","FEMALE","","2013","5.82"
"BLR","","TOTAL","FEMALE","","2014","4.91"
"BLR","","TOTAL","FEMALE","","2018","6.15"
"","CARINFONET","TOTAL","FEMALE","","1981","133.36"
"","CARINFONET","TOTAL","FEMALE","","1982","127.8"
"","CARINFONET","TOTAL","FEMALE","","1985","131.84"
"","CARINFONET","TOTAL","FEMALE","","1986","116.14"
"","CARINFONET","TOTAL","FEMALE","","1987","113.79"
"","CARINFONET","TOTAL","FEMALE","","1988","111.1"
"","CARINFONET","TOTAL","FEMALE","","1989","99.89"
"","CARINFONET","TOTAL","FEMALE","","1990","93.09"
"","CARINFONET","TOTAL","FEMALE","","1991","89.91"
"","CARINFONET","TOTAL","FEMALE","","1992","93.67"
"","CARINFONET","TOTAL","FEMALE","","1993","101.2"
"","CARINFONET","TOTAL","FEMALE","","1994","109.2"
"","CARINFONET","TOTAL","FEMALE","","1995","102.75"
"","CARINFONET","TOTAL","FEMALE","","1996","98.09"
"","CARINFONET","TOTAL","FEMALE","","1997","87.84"
"","CARINFONET","TOTAL","FEMALE","","1998","91.94"
"","CARINFONET","TOTAL","FEMALE","","1999","76.35"
"","CARINFONET","TOTAL","FEMALE","","2000","78.02"
"","CARINFONET","TOTAL","FEMALE","","2001","67.66"
"","CARINFONET","TOTAL","FEMALE","","2002","69.34"
"","CARINFONET","TOTAL","FEMALE","","2003","67.94"
"","CARINFONET","TOTAL","FEMALE","","2004","57.53"
"","CARINFONET","TOTAL","FEMALE","","2005","57.31"
"","CARINFONET","TOTAL","FEMALE","","2006","52.56"
"","CARINFONET","TOTAL","FEMALE","","2007","50.19"
"","CARINFONET","TOTAL","FEMALE","","2008","45.68"
"","CARINFONET","TOTAL","FEMALE","","2009","43.07"
"","CARINFONET","TOTAL","FEMALE","","2010","39.47"
"","CARINFONET","TOTAL","FEMALE","","2011","40.88"
"","CARINFONET","TOTAL","FEMALE","","2012","39.85"
"","CARINFONET","TOTAL","FEMALE","","2013","52.3"
"","CARINFONET","TOTAL","FEMALE","","2014","50.77"
"","CARINFONET","TOTAL","FEMALE","","2015","52.22"
"","CARINFONET","TOTAL","FEMALE","","2016","49.18"
"CHE","","TOTAL","FEMALE","","1969","50.5"
"CHE","","TOTAL","FEMALE","","1970","44.98"
"CHE","","TOTAL","FEMALE","","1971","46.84"
"CHE","","TOTAL","FEMALE","","1972","35.95"
"CHE","","TOTAL","FEMALE","","1973","39.46"
"CHE","","TOTAL","FEMALE","","1974","32.42"
"CHE","","TOTAL","FEMALE","","1975","34.77"
"CHE","","TOTAL","FEMALE","","1976","42.07"
"CHE","","TOTAL","FEMALE","","1977","27.93"
"CHE","","TOTAL","FEMALE","","1978","30.83"
"CHE","","TOTAL","FEMALE","","1979","27.08"
"CHE","","TOTAL","FEMALE","","1980","29.46"
"CHE","","TOTAL","FEMALE","","1981","27.38"
"CHE","","TOTAL","FEMALE","","1982","18.63"
"CHE","","TOTAL","FEMALE","","1983","29.72"
"CHE","","TOTAL","FEMALE","","1984","21.16"
"CHE","","TOTAL","FEMALE","","1985","24.85"
"CHE","","TOTAL","FEMALE","","1986","31.28"
"CHE","","TOTAL","FEMALE","","1987","23.51"
"CHE","","TOTAL","FEMALE","","1988","25.84"
"CHE","","TOTAL","FEMALE","","1989","26.37"
"CHE","","TOTAL","FEMALE","","1990","37.24"
"CHE","","TOTAL","FEMALE","","1991","27.73"
"CHE","","TOTAL","FEMALE","","1992","29.34"
"CHE","","TOTAL","FEMALE","","1993","31.69"
"CHE","","TOTAL","FEMALE","","1994","28.84"
"CHE","","TOTAL","FEMALE","","1995","22.45"
"CHE","","TOTAL","FEMALE","","1996","22.81"
"CHE","","TOTAL","FEMALE","","1997","27.69"
"CHE","","TOTAL","FEMALE","","1998","27.85"
"CHE","","TOTAL","FEMALE","","1999","28.12"
"CHE","","TOTAL","FEMALE","","2000","28.06"
"CHE","","TOTAL","FEMALE","","2001","22.3"
"CHE","","TOTAL","FEMALE","","2002","23.05"
"CHE","","TOTAL","FEMALE","","2003","23.75"
"CHE","","TOTAL","FEMALE","","2004","21.34"
"CHE","","TOTAL","FEMALE","","2005","23.89"
"CHE","","TOTAL","FEMALE","","2006","20.07"
"CHE","","TOTAL","FEMALE","","2007","19.35"
"CHE","","TOTAL","FEMALE","","2008","19.29"
"CHE","","TOTAL","FEMALE","","2009","21.48"
"CHE","","TOTAL","FEMALE","","2010","18.55"
"CHE","","TOTAL","FEMALE","","2011","18.89"
"CHE","","TOTAL","FEMALE","","2012","19.53"
"CHE","","TOTAL","FEMALE","","2013","20.38"
"CHE","","TOTAL","FEMALE","","2015","22.59"
"CHE","","TOTAL","FEMALE","","2016","18.9"
"CHE","","TOTAL","FEMALE","","2017","22.3"
"CHE","","TOTAL","FEMALE","","2018","21.34"
"CHE","","TOTAL","FEMALE","","2019","20.77"
"","CIS","TOTAL","FEMALE","","1981","77.49"
"","CIS","TOTAL","FEMALE","","1982","69.7"
"","CIS","TOTAL","FEMALE","","1985","71.31"
"","CIS","TOTAL","FEMALE","","1986","60.36"
"","CIS","TOTAL","FEMALE","","1987","58.14"
"","CIS","TOTAL","FEMALE","","1988","58.18"
"","CIS","TOTAL","FEMALE","","1989","52.22"
"","CIS","TOTAL","FEMALE","","1990","49.36"
"","CIS","TOTAL","FEMALE","","1991","46.6"
"","CIS","TOTAL","FEMALE","","1992","46.76"
"","CIS","TOTAL","FEMALE","","1993","52.86"
"","CIS","TOTAL","FEMALE","","1994","54.59"
"","CIS","TOTAL","FEMALE","","1995","51.9"
"","CIS","TOTAL","FEMALE","","1996","48.61"
"","CIS","TOTAL","FEMALE","","1997","45.43"
"","CIS","TOTAL","FEMALE","","1998","42.53"
"","CIS","TOTAL","FEMALE","","1999","41.24"
"","CIS","TOTAL","FEMALE","","2000","41.79"
"","CIS","TOTAL","FEMALE","","2001","36.58"
"","CIS","TOTAL","FEMALE","","2002","37.57"
"","CIS","TOTAL","FEMALE","","2003","36.86"
"","CIS","TOTAL","FEMALE","","2004","32.84"
"","CIS","TOTAL","FEMALE","","2005","32.9"
"","CIS","TOTAL","FEMALE","","2006","30.31"
"","CIS","TOTAL","FEMALE","","2007","28.77"
"","CIS","TOTAL","FEMALE","","2008","27.52"
"","CIS","TOTAL","FEMALE","","2009","27.69"
"","CIS","TOTAL","FEMALE","","2010","25"
"","CIS","TOTAL","FEMALE","","2011","24.89"
"","CIS","TOTAL","FEMALE","","2012","23.78"
"","CIS","TOTAL","FEMALE","","2013","27.37"
"","CIS","TOTAL","FEMALE","","2014","27.81"
"","CIS","TOTAL","FEMALE","","2015","27.24"
"CYP","","TOTAL","FEMALE","","2004","28.93"
"CYP","","TOTAL","FEMALE","","2005","32.64"
"CYP","","TOTAL","FEMALE","","2006","29.92"
"CYP","","TOTAL","FEMALE","","2007","29.27"
"CYP","","TOTAL","FEMALE","","2008","29.87"
"CYP","","TOTAL","FEMALE","","2009","30.34"
"CYP","","TOTAL","FEMALE","","2010","24.46"
"CYP","","TOTAL","FEMALE","","2011","25.26"
"CYP","","TOTAL","FEMALE","","2012","31.82"
"CYP","","TOTAL","FEMALE","","2013","27.59"
"CYP","","TOTAL","FEMALE","","2014","28.94"
"CYP","","TOTAL","FEMALE","","2015","33.2"
"CYP","","TOTAL","FEMALE","","2016","30.59"
"CYP","","TOTAL","FEMALE","","2017","33.61"
"CYP","","TOTAL","FEMALE","","2018","27.67"
"CYP","","TOTAL","FEMALE","","2019","35.43"
"CYP","","TOTAL","FEMALE","","2020","34.15"
"CYP","","TOTAL","FEMALE","","2021","29.49"
"CZE","","TOTAL","FEMALE","","1986","48.37"
"CZE","","TOTAL","FEMALE","","1987","34.81"
"CZE","","TOTAL","FEMALE","","1988","34.62"
"CZE","","TOTAL","FEMALE","","1989","36.5"
"CZE","","TOTAL","FEMALE","","1990","29.74"
"CZE","","TOTAL","FEMALE","","1991","30.79"
"CZE","","TOTAL","FEMALE","","1992","30"
"CZE","","TOTAL","FEMALE","","1993","29.01"
"CZE","","TOTAL","FEMALE","","1994","28.62"
"CZE","","TOTAL","FEMALE","","1995","31.61"
"CZE","","TOTAL","FEMALE","","1996","29.08"
"CZE","","TOTAL","FEMALE","","1997","26.66"
"CZE","","TOTAL","FEMALE","","1998","22.99"
"CZE","","TOTAL","FEMALE","","1999","27.85"
"CZE","","TOTAL","FEMALE","","2000","29.07"
"CZE","","TOTAL","FEMALE","","2001","26.43"
"CZE","","TOTAL","FEMALE","","2002","27.18"
"CZE","","TOTAL","FEMALE","","2003","30.87"
"CZE","","TOTAL","FEMALE","","2004","25.52"
"CZE","","TOTAL","FEMALE","","2005","33.51"
"CZE","","TOTAL","FEMALE","","2006","30.32"
"CZE","","TOTAL","FEMALE","","2007","29.31"
"CZE","","TOTAL","FEMALE","","2008","28.62"
"CZE","","TOTAL","FEMALE","","2009","30.93"
"CZE","","TOTAL","FEMALE","","2010","29.21"
"CZE","","TOTAL","FEMALE","","2011","25.08"
"CZE","","TOTAL","FEMALE","","2012","26.31"
"CZE","","TOTAL","FEMALE","","2013","29.42"
"CZE","","TOTAL","FEMALE","","2014","25.51"
"CZE","","TOTAL","FEMALE","","2015","31.08"
"CZE","","TOTAL","FEMALE","","2016","28.87"
"CZE","","TOTAL","FEMALE","","2017","32.32"
"CZE","","TOTAL","FEMALE","","2018","33.79"
"CZE","","TOTAL","FEMALE","","2019","32.48"
"CZE","","TOTAL","FEMALE","","2020","30.69"
"CZE","","TOTAL","FEMALE","","2021","29.05"
"DEU","","TOTAL","FEMALE","","1990","33.21"
"DEU","","TOTAL","FEMALE","","1991","30.23"
"DEU","","TOTAL","FEMALE","","1992","27.61"
"DEU","","TOTAL","FEMALE","","1993","29.32"
"DEU","","TOTAL","FEMALE","","1994","29.03"
"DEU","","TOTAL","FEMALE","","1995","29.04"
"DEU","","TOTAL","FEMALE","","1996","28.74"
"DEU","","TOTAL","FEMALE","","1997","26.59"
"DEU","","TOTAL","FEMALE","","1998","26.1"
"DEU","","TOTAL","FEMALE","","1999","27.55"
"DEU","","TOTAL","FEMALE","","2000","26.85"
"DEU","","TOTAL","FEMALE","","2001","24.98"
"DEU","","TOTAL","FEMALE","","2002","28.21"
"DEU","","TOTAL","FEMALE","","2003","30.54"
"DEU","","TOTAL","FEMALE","","2004","27.22"
"DEU","","TOTAL","FEMALE","","2005","29.51"
"DEU","","TOTAL","FEMALE","","2006","26.89"
"DEU","","TOTAL","FEMALE","","2007","27.53"
"DEU","","TOTAL","FEMALE","","2008","27.7"
"DEU","","TOTAL","FEMALE","","2009","29.21"
"DEU","","TOTAL","FEMALE","","2010","27.27"
"DEU","","TOTAL","FEMALE","","2011","26.67"
"DEU","","TOTAL","FEMALE","","2012","25.99"
"DEU","","TOTAL","FEMALE","","2013","28.81"
"DEU","","TOTAL","FEMALE","","2014","25.15"
"DEU","","TOTAL","FEMALE","","2015","29.01"
"DEU","","TOTAL","FEMALE","","2016","27.24"
"DEU","","TOTAL","FEMALE","","2017","29.12"
"DEU","","TOTAL","FEMALE","","2018","30.43"
"DEU","","TOTAL","FEMALE","","2019","28.02"
"DEU","","TOTAL","FEMALE","","2020","24.77"
"DNK","","TOTAL","FEMALE","","1969","44.98"
"DNK","","TOTAL","FEMALE","","1970","41.11"
"DNK","","TOTAL","FEMALE","","1971","37.06"
"DNK","","TOTAL","FEMALE","","1972","42.11"
"DNK","","TOTAL","FEMALE","","1973","33.58"
"DNK","","TOTAL","FEMALE","","1974","51.94"
"DNK","","TOTAL","FEMALE","","1975","45.39"
"DNK","","TOTAL","FEMALE","","1976","59.37"
"DNK","","TOTAL","FEMALE","","1977","40.79"
"DNK","","TOTAL","FEMALE","","1978","40.92"
"DNK","","TOTAL","FEMALE","","1979","43.4"
"DNK","","TOTAL","FEMALE","","1980","48.37"
"DNK","","TOTAL","FEMALE","","1981","46.83"
"DNK","","TOTAL","FEMALE","","1982","42"
"DNK","","TOTAL","FEMALE","","1983","45.76"
"DNK","","TOTAL","FEMALE","","1984","44.71"
"DNK","","TOTAL","FEMALE","","1985","49.99"
"DNK","","TOTAL","FEMALE","","1986","43.85"
"DNK","","TOTAL","FEMALE","","1987","40.68"
"DNK","","TOTAL","FEMALE","","1988","42.34"
